42||2015-10-14||180 ||300092960030||9.00||	.0204
42||2015-10-14||177 ||300092960030||22.00||	.0204
42||2015-10-14||178 ||300092960030||30.00||	.1428
42||2015-10-14||505 ||300092960030||2.00||	.1429
42||2015-10-14||872 ||300092960030||1.00||	.0000
42||2015-10-14||507 ||300093116016||1.00||	.1428
42||2015-10-14||177 ||300093116016||2.00||	.1428
42||2015-10-14||178 ||300093116016||2.00||	.0204
42||2015-10-14||872 ||300093116016||1.00||	.1429
42||2015-10-14||605 ||300093331020||2.00||	.0204
42||2015-10-14||505 ||300093331020||3.00||	.1429
42||2015-10-14||605 ||300093448018||2.00||	.0204
42||2015-10-14||605 ||300093458017||2.00||	.0204
42||2015-10-14||602 ||300093458017||1.00||	.0204
42||2015-10-14||501 ||300093458017||1.00||	.1428
42||2015-10-14||872 ||300093458017||2.00||	.0000
42||2015-10-14||515 ||300093458017||1.00||	.0000
42||2015-10-14||114 ||300093458017||1.00||	.0000
42||2015-10-14||505 ||300093458017||1.00||	.0000
42||2015-10-14||176 ||300093642096||1.00||	.0204
42||2015-10-14||505 ||300093644045||1.00||	.1429
42||2015-10-14||810 ||300093644045||1.00||	.1428
42||2015-10-14||872 ||300093716018||2.00||	.0000
42||2015-10-14||501 ||300093716018||1.00||	.1428
42||2015-10-14||507 ||300093716018||2.00||	.1428
42||2015-10-14||867 ||300093716018||1.00||	.1428
42||2015-10-14||176 ||300098416630||4.00||	.0204
42||2015-10-14||177 ||300098416630||34.00||	.1428
42||2015-10-14||505 ||300098416630||1.00||	.0000
42||2015-10-14||501 ||300650144179||1.00||	.0000
42||2015-10-14||867 ||300650144179||1.00||	.2857
42||2015-10-14||593 ||300651433272||1.00||	.1428
42||2015-10-14||114 ||30089||9.00||	.0000
42||2015-10-14||501 ||300960724085||1.00||	.0000
42||2015-10-14||515 ||301320005011||1.00||	.1428
42||2015-10-14||520 ||301320005011||1.00||	.1429
42||2015-10-14||518 ||301320005011||1.00||	.1429
42||2015-10-14||193 ||301320005011||1.00||	.1428
42||2015-10-14||193 ||3014260274917||2.00||	.1428
42||2015-10-14||501 ||3014260274917||12.00||	1.7142
42||2015-10-14||561 ||3014260274917||3.00||	.1428
42||2015-10-14||518 ||3014260274917||2.00||	.1428
42||2015-10-14||515 ||3014260274917||6.00||	.1428
42||2015-10-14||831 ||3014260274917||4.00||	.1428
42||2015-10-14||520 ||3014260274917||2.00||	.1428
42||2015-10-14||514 ||3014260274917||2.00||	.1428
42||2015-10-14||505 ||3014260274917||3.00||	.5714
42||2015-10-14||509 ||3014260274917||2.00||	.1428
42||2015-10-14||593 ||3014260274917||1.00||	.0204
42||2015-10-14||507 ||3014260274917||4.00||	.1428
42||2015-10-14||810 ||3014260274917||2.00||	.1428
42||2015-10-14||605 ||3014260275143||1.00||	.1428
42||2015-10-14||602 ||3014260275143||1.00||	.1428
42||2015-10-14||561 ||3014260275143||1.00||	.0000
42||2015-10-14||593 ||3014260275143||3.00||	.1428
42||2015-10-14||193 ||3014260275143||21.00||	.1428
42||2015-10-14||501 ||3014260275143||4.00||	.5714
42||2015-10-14||501 ||3014260278939||2.00||	.2857
42||2015-10-14||552 ||3014260279288||1.00||	.1428
42||2015-10-14||507 ||3014260279288||2.00||	.0000
42||2015-10-14||515 ||304090003904||1.00||	.1428
42||2015-10-14||831 ||304090003911||3.00||	.1429
42||2015-10-14||520 ||304090003911||3.00||	.1429
42||2015-10-14||831 ||304090003973||1.00||	.1429
42||2015-10-14||515 ||304090003973||6.00||	.1429
42||2015-10-14||114 ||304090004093||1.00||	.0000
42||2015-10-14||193 ||30454||20.00||	.1428
42||2015-10-14||501 ||30454||20.00||	.1428
42||2015-10-14||501 ||310119034347||1.00||	.0000
42||2015-10-14||520 ||310158096436||1.00||	.1428
42||2015-10-14||501 ||311017325605||2.00||	.2857
42||2015-10-14||608 ||3210||11.00||	.1428
42||2015-10-14||507 ||3210||4.00||	.2857
42||2015-10-14||501 ||3210||17.00||	3.1428
42||2015-10-14||176 ||324208299050||1.00||	.1428
42||2015-10-14||179 ||324208299050||1.00||	.0204
42||2015-10-14||179 ||324208445075||2.00||	.1428
42||2015-10-14||501 ||3282771057415||1.00||	.1428
42||2015-10-14||179 ||3282776088209||1.00||	.0204
42||2015-10-14||176 ||3282776382109||4.00||	.0204
42||2015-10-14||177 ||3282776420672||1.00||	.0000
42||2015-10-14||176 ||3282779028806||1.00||	.1428
42||2015-10-14||179 ||3282779369077||4.00||	.1428
42||2015-10-14||593 ||3337872410208||2.00||	.0000
42||2015-10-14||176 ||3337872411793||1.00||	.0204
42||2015-10-14||593 ||3337872411793||1.00||	.0204
42||2015-10-14||176 ||3337872411816||1.00||	.0204
42||2015-10-14||501 ||3337872411816||1.00||	.1428
42||2015-10-14||114 ||3337872411922||1.00||	.0000
42||2015-10-14||176 ||3337872418587||1.00||	.1428
42||2015-10-14||520 ||337296||3.00||	.1429
42||2015-10-14||179 ||3393370037385||17.00||	.0204
42||2015-10-14||180 ||3393370037385||3.00||	.0000
42||2015-10-14||178 ||3393370037385||2.00||	.0204
42||2015-10-14||602 ||3393370037408||1.00||	.1428
42||2015-10-14||176 ||3393370037408||4.00||	.0204
42||2015-10-14||179 ||3393370037408||17.00||	.0204
42||2015-10-14||180 ||3393370037408||5.00||	.0000
