22||2016-05-24||201||7501101654985||1.00||0.1429
22||2016-05-24||201||7501318601307||2.00||0.1429
22||2016-05-24||202||7501082208733||1.00||0.1429
22||2016-05-24||202||7501326000772||1.00||0.1429
22||2016-05-24||201||7501324402356||1.00||0.4286
22||2016-05-24||202||7501324402561||2.00||0.1429
22||2016-05-24||202||7501046434055||1.00||0.1429
22||2016-05-24||202||7501287652744||2.00||0.1429
22||2016-05-24||201||7501287652744||1.00||0.1429
22||2016-05-24||202||7501037946178||1.00||0.1429
22||2016-05-24||202||7501303444001||1.00||0.0000
22||2016-05-24||201||7501303443509||2.00||0.1429
22||2016-05-24||201||7501089800107||3.00||0.0000
22||2016-05-24||201||7501287652713||1.00||0.1429
22||2016-05-24||201||7501098611329||2.00||0.7143
22||2016-05-24||202||7501318626522||1.00||0.1429
22||2016-05-24||201||7501088507007||2.00||0.1429
22||2016-05-24||201||7501287670038||1.00||0.1429
22||2016-05-24||201||7501201448156||1.00||0.1429
22||2016-05-24||201||7501033920974||1.00||0.4286
22||2016-05-24||202||7501385420146||1.00||0.1429
22||2016-05-24||201||7501009000808||2.00||0.5714
22||2016-05-24||202||7501318649071||1.00||0.1429
22||2016-05-24||202||7501043164726||1.00||0.1429
22||2016-05-24||201||7501043164726||1.00||0.1429
22||2016-05-24||201||7501123013302||2.00||2.8571
22||2016-05-24||201||7501201433572||1.00||0.0000
22||2016-05-24||201||7501043110778||1.00||0.0000
22||2016-05-24||201||7501043110853||1.00||0.1429
22||2016-05-24||201||0736085020946||1.00||0.1429
22||2016-05-24||202||0736085020946||1.00||0.1429
22||2016-05-24||201||7501293200786||1.00||0.1429
22||2016-05-24||202||7501123016808||2.00||0.1429
22||2016-05-24||202||7501385495014||1.00||0.1429
22||2016-05-24||201||7502209290075||1.00||0.2857
22||2016-05-24||202||7501124109356||1.00||0.0000
22||2016-05-24||201||7501124110086||3.00||0.1429
22||2016-05-24||202||7501037908015||1.00||0.1429
22||2016-05-24||201||7501037908015||1.00||0.1429
22||2016-05-24||201||7501037908572||5.00||1.1429
22||2016-05-24||201||7501123011209||2.00||0.1429
22||2016-05-24||201||7501123010738||1.00||0.0000
22||2016-05-24||202||7501287688361||1.00||0.0000
22||2016-05-24||201||7501287688361||2.00||0.0000
22||2016-05-24||201||7501050612524||1.00||0.0000
22||2016-05-24||201||7501050613965||1.00||0.0000
22||2016-05-24||202||7501287624505||7.00||0.5714
22||2016-05-24||201||7501050699990||1.00||0.8571
22||2016-05-24||201||7501050610018||5.00||1.0000
22||2016-05-24||202||7501043131162||1.00||0.1429
22||2016-05-24||202||736085400892 ||1.00||0.1429
22||2016-05-24||202||7501088508004||5.00||0.1429
22||2016-05-24||202||7501088508202||2.00||0.1429
22||2016-05-24||202||3499320001946||1.00||0.1429
22||2016-05-24||202||3499320001526||1.00||0.1429
22||2016-05-24||201||3499320001526||2.00||0.0000
22||2016-05-24||202||7795320050134||1.00||0.0000
22||2016-05-24||202||7501092708049||1.00||0.0000
22||2016-05-24||202||7501092770466||1.00||0.1429
22||2016-05-24||201||7501088505157||5.00||1.1429
22||2016-05-24||201||7501201490803||1.00||0.1429
22||2016-05-24||201||7501287688071||1.00||0.0000
22||2016-05-24||202||7501390910021||1.00||0.0000
22||2016-05-24||201||7501318657298||1.00||0.1429
22||2016-05-24||202||7501070614461||2.00||0.1429
22||2016-05-24||202||7501125109485||1.00||0.1429
22||2016-05-24||201||7501070613617||1.00||0.2857
22||2016-05-24||201||7501070613549||2.00||0.4286
22||2016-05-24||202||7501070613587||1.00||0.1429
22||2016-05-24||202||7501123012008||1.00||0.1429
22||2016-05-24||201||7501123012107||2.00||1.0000
22||2016-05-24||202||7501123012107||2.00||0.2857
22||2016-05-24||202||7501088536410||1.00||0.1429
22||2016-05-24||202||7501070613082||2.00||0.1429
22||2016-05-24||201||7501070613082||1.00||0.0000
22||2016-05-24||202||7501070900168||1.00||0.1429
22||2016-05-24||202||7501124850166||1.00||0.0000
22||2016-05-24||201||7501293200052||1.00||0.0000
22||2016-05-24||201||7501088509766||2.00||4.2857
22||2016-05-24||201||7501088509810||2.00||2.8571
22||2016-05-24||202||7501250810614||2.00||0.4286
22||2016-05-24||201||7501250810614||1.00||1.4286
22||2016-05-24||202||7501314703333||1.00||0.1429
22||2016-05-24||202||7501314703340||1.00||0.1429
22||2016-05-24||201||7501314703340||1.00||0.0000
22||2016-05-24||201||7501037901030||1.00||0.1429
22||2016-05-24||202||7501064550775||1.00||0.1429
22||2016-05-24||201||736085400984 ||2.00||0.1429
22||2016-05-24||202||7501287687159||1.00||0.1429
22||2016-05-24||202||7501299300107||1.00||0.1429
22||2016-05-24||202||7501299300121||1.00||0.0000
22||2016-05-24||202||7501314701865||1.00||0.1429
22||2016-05-24||201||75005924     ||2.00||0.0000
22||2016-05-24||201||7501174601404||1.00||0.0000
22||2016-05-24||202||7501174601220||4.00||0.1429
22||2016-05-24||202||7501174601206||1.00||0.0000
22||2016-05-24||202||7501070612832||2.00||0.4286
22||2016-05-24||202||736085228199 ||2.00||0.0000
22||2016-05-24||202||7501287668271||2.00||0.1429
22||2016-05-24||201||7501037910063||2.00||0.2857
22||2016-05-24||202||7501050699693||1.00||0.0000
22||2016-05-24||201||736085103168 ||1.00||0.0000
22||2016-05-24||201||7501124109929||2.00||0.0000
22||2016-05-24||201||7501298219509||4.00||0.1429
22||2016-05-24||202||7501299300787||2.00||0.1429
22||2016-05-24||202||7501299301326||1.00||0.1429
22||2016-05-24||201||7501299301067||1.00||0.0000
22||2016-05-24||202||300093116252 ||1.00||0.1429
22||2016-05-24||202||300093448018 ||1.00||0.1429
22||2016-05-24||202||300090760045 ||2.00||0.1429
22||2016-05-24||201||7501385491085||4.00||0.7143
22||2016-05-24||201||7501385420061||2.00||0.2857
22||2016-05-24||202||736085051063 ||1.00||0.1429
22||2016-05-24||202||300090275051 ||1.00||0.1429
22||2016-05-24||202||3499320001205||2.00||0.1429
22||2016-05-24||202||7501287613516||3.00||0.1429
22||2016-05-24||202||7501287686237||1.00||0.0000
22||2016-05-24||201||7501287686404||1.00||0.1429
22||2016-05-24||202||7501124723095||1.00||0.1429
22||2016-05-24||201||7501049711047||1.00||0.0000
22||2016-05-24||202||7501049711047||1.00||0.0000
22||2016-05-24||202||7501050611428||1.00||0.0000
22||2016-05-24||202||7501050610490||1.00||0.1429
22||2016-05-24||202||7501070900373||1.00||0.1429
22||2016-05-24||201||7501070900380||1.00||0.1429
22||2016-05-24||202||7501101627507||1.00||0.1429
22||2016-05-24||202||7795320050233||1.00||0.1429
22||2016-05-24||202||7795320050219||1.00||0.1429
22||2016-05-24||202||7501287612779||1.00||0.1429
22||2016-05-24||201||7501287612779||1.00||0.0000
22||2016-05-24||202||8027950210213||1.00||0.1429
22||2016-05-24||202||7501314704644||1.00||0.1429
22||2016-05-24||201||7501314704644||3.00||0.1429
22||2016-05-24||202||7501299300763||2.00||0.1429
