24082|20160426|7501035911567|2|10.73|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501054503095|2|27.01|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501092743033|2|241.40|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501037908510|1|236.58|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501369200016|1|89.51|0.00|18.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501008497340|1|135.29|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501008497074|2|150.48|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501072310378|2|57.88|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501095451096|1|23.28|7.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7590002012475|5|99.78|0.00|18.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501125104411|3|26.82|25.00|18.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
24082|20160426|7501122960317|1|289.98|16.66|17.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
24082|20160426|7501086472017|3|17.38|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501086494262|3|20.26|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501581100255|6|37.44|9.09|17.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|650240004650|1|16.01|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
24082|20160426|7501249605634|1|82.16|23.07|17.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
24082|20160426|7501001353377|3|62.23|0.00|18.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501298213019|1|31.29|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501065060587|1|27.58|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|354312425403|5|18.81|0.00|17.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|4005808802814|1|18.13|3.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501091440094|1|15.06|10.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501089810038|6|129.60|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|7501001164003|1|29.01|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7501080920842|1|68.30|10.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
24082|20160426|650240007651|1|46.49|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
24082|20160426|20800790222|2|148.09|0.00|18.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|37000394969|4|30.72|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
24082|20160426|7702003469282|2|8.93|8.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
24082|20160426|7501298215099|1|51.82|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7503002057698|2|89.26|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|650240009549|1|70.70|0.00|0.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
24082|20160426|7501035908727|6|24.85|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
24082|20160426|7896009490651|2|72.08|0.00|2.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
