5|103|680|+|01|25|00000010955|V
5|103|681|+|01|9|00000000348|V
5|103|2264|+|01|1|00000000200|V
5|103|10018|+|01|1|00000000600|V
5|103|10095|+|01|7|00000005250|V
5|103|10096|+|01|1|00000001850|V
5|103|75016401|+|01|1|00000005500|V
5|103|75016784|+|01|1|00000002500|V
5|103|75049690|+|01|2|00000039800|V
5|103|41608001839|+|01|2|00000017500|V
5|103|300090094119|+|01|1|00000108252|V
5|103|650240004216|+|01|1|00000007200|V
5|103|650240011351|+|01|1|00000007900|V
5|103|650240011429|+|01|3|00000026850|V
5|103|656599020525|+|01|1|00000008400|V
5|103|656599040486|+|01|2|00000082600|V
5|103|670079000807|+|01|14|00000109200|V
5|103|725742760059|+|01|1|00000026400|V
5|103|729513107746|+|01|1|00000000950|V
5|103|729513130065|+|01|4|00000006600|V
5|103|729513130096|+|01|1|00000003150|V
5|103|729513132137|+|01|1|00000006650|V
5|103|729513133042|+|01|1|00000006050|V
5|103|729513137057|+|01|1|00000001150|V
5|103|780083140588|+|01|2|00000019800|V
5|103|780083141578|+|01|5|00000008750|V
5|103|780083146894|+|01|6|00000026400|V
5|103|785118752347|+|01|2|00000066600|V
5|103|785118752637|+|01|9|00000032400|V
5|103|785118752873|+|01|3|00000012000|V
5|103|785118752880|+|01|1|00000011350|V
5|103|785118752996|+|01|2|00000020200|V
5|103|785118753818|+|01|1|00000007050|V
5|103|785120753523|+|01|1|00000014500|V
5|103|821998000014|+|01|2|00000020900|V
5|103|821998000069|+|01|5|00000026250|V
5|103|873360000023|+|01|1|00000002600|V
5|103|873360000337|+|01|8|00000017600|V
5|103|3282776432026|+|01|2|00000025200|V
5|103|3393370037415|+|01|2|00000088700|V
5|103|3594456400103|+|01|3|00000163485|V
5|103|5702191008067|+|01|3|00000239100|V
5|103|6939663900072|+|01|1|00000007450|V
5|103|7501006721232|+|01|1|00000005000|V
5|103|7501007457796|+|01|1|00000005000|V
5|103|7501009004585|+|01|1|00000062200|V
5|103|7501009007074|+|01|1|00000059400|V
5|103|7501009007111|+|01|1|00000039900|V
5|103|7501033950636|+|01|3|00000018300|V
5|103|7501033952869|+|01|1|00000085900|V
5|103|7501033958854|+|01|2|00000152000|V
5|103|7501034690708|+|01|1|00000092833|V
5|103|7501037950663|+|01|4|00000398400|V
5|103|7501037985092|+|01|3|00000324300|V
5|103|7501043162135|+|01|1|00000015850|V
5|103|7501043166522|+|01|1|00000103800|V
5|103|7501050605359|+|01|1|00000027650|V
5|103|7501050610001|+|01|4|00000218800|V
5|103|7501052719306|+|01|8|00000028320|V
5|103|7501052719337|+|01|4|00000014160|V
5|103|7501052719344|+|01|19|00000067260|V
5|103|7501054530008|+|01|2|00000018792|V
5|103|7501054530107|+|01|1|00000017650|V
5|103|7501055407477|+|01|1|00000007450|V
5|103|7501061010005|+|01|1|00000058350|V
5|103|7501065055033|+|01|2|00000046000|V
5|103|7501070615277|+|01|1|00000031900|V
5|103|7501070615451|+|01|1|00000078050|V
5|103|7501070903749|+|01|1|00000020500|V
5|103|7501072340382|+|01|1|00000016400|V
5|103|7501072629012|+|01|3|00000003150|V
