57||414||0||654.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
57||924||0||60.80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
57||1111||0||229.82                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||1741||0||151.83                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||2891||0||325.70                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||4259||0||528.37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||4326||0||183.27                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||4360||0||177.23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||4470||0||142.72                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||5863||0||170.53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||5976||0||44.14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
57||6234||0||243.05                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||7013||0||18.48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
57||7213||0||128.13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||9105||0||419.21                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
57||10389||0||1108.14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
57||10646||0||229.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
57||11358||0||222.23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
57||16580||0||109.84                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
57||17031||0||495.11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
