5|103|20001101|+|01|3|00000029850|V
5|103|20002101|+|01|1|00000232125|V
5|103|300093116016|+|01|1|00000028150|V
5|103|300960707354|+|01|1|00000041821|V
5|103|650240014123|+|01|1|00000006300|V
5|103|656599040110|+|01|1|00000012900|V
5|103|656599040264|+|01|9|00000035280|V
5|103|670079000807|+|01|3|00000023400|V
5|103|729513130171|+|01|2|00000005600|V
5|103|729513133035|+|01|1|00000005350|V
5|103|736085228199|+|01|1|00000008100|V
5|103|736085268096|+|01|1|00000011150|V
5|103|780083140588|+|01|1|00000009900|V
5|103|780083141455|+|01|15|00000025400|V
5|103|780083141578|+|01|13|00000022750|V
5|103|780083142605|+|01|11|00000200900|V
5|103|780083144302|+|01|7|00000020300|V
5|103|780083146894|+|01|3|00000013200|V
5|103|785118752873|+|01|3|00000012000|V
5|103|785118753818|+|01|2|00000014100|V
5|103|821998000069|+|01|1|00000005250|V
5|103|821998000205|+|01|1|00000008400|V
5|103|873360000580|+|01|1|00000005200|V
5|103|3282771057415|+|01|2|00000070400|V
5|103|3282776432026|+|01|1|00000014000|V
5|103|7501007457796|+|01|1|00000005000|V
5|103|7501009007074|+|01|1|00000059400|V
5|103|7501009007111|+|01|1|00000039900|V
5|103|7501009071938|+|01|6|00000837000|V
5|103|7501033920356|+|01|2|00000177200|V
5|103|7501033950636|+|01|12|00000081120|V
5|103|7501033957574|+|01|1|00000060100|V
5|103|7501034650535|+|01|2|00000038600|V
5|103|7501037901030|+|01|1|00000072700|V
5|103|7501043163637|+|01|1|00000028150|V
5|103|7501044205404|+|01|2|00000003500|V
5|103|7501048910083|+|01|1|00000002250|V
5|103|7501050610001|+|01|10|00000547000|V
5|103|7501050611053|+|01|2|00000072718|V
5|103|7501052719900|+|01|12|00000048000|V
5|103|7501052719917|+|01|8|00000032000|V
5|103|7501072629012|+|01|3|00000003150|V
5|103|7501072629029|+|01|2|00000002000|V
5|103|7501075710113|+|01|1|00000002900|V
5|103|7501075713459|+|01|5|00000011000|V
5|103|7501075713770|+|01|1|00000011000|V
5|103|7501075713800|+|01|1|00000006000|V
5|103|7501075714135|+|01|2|00000001400|V
5|103|7501075714173|+|01|5|00000010600|V
5|103|7501075717020|+|01|6|00000044600|V
5|103|7501075717044|+|01|1|00000003700|V
5|103|7501075717075|+|01|1|00000010600|V
5|103|7501075717860|+|01|2|00000088000|V
5|103|7501075717914|+|01|1|00000004600|V
5|103|7501075718119|+|01|2|00000076000|V
5|103|7501088507694|+|01|1|00000238980|V
5|103|7501094916688|+|01|1|00000114300|V
5|103|7501098600798|+|01|1|00000055900|V
5|103|7501100076078|+|01|1|00000028852|V
5|103|7501101640810|+|01|1|00000078100|V
5|103|7501108715528|+|01|1|00000217500|V
5|103|7501109901661|+|01|1|00000157251|V
5|103|7501109904167|+|01|1|00000103900|V
5|103|7501109904174|+|01|1|00000120250|V
5|103|7501122900771|+|01|1|00000044228|V
5|103|7501123011704|+|01|1|00000028700|V
5|103|7501124855208|+|01|1|00000037100|V
5|103|7501125113611|+|01|4|00000126976|V
5|103|7501128113120|+|01|4|00000001000|V
5|103|7501128113137|+|01|6|00000001500|V
5|103|7501128113229|+|01|8|00000002400|V
5|103|7501128113236|+|01|2|00000000600|V
5|103|7501128119429|+|01|2|00000000800|V
5|103|7501165001220|+|01|1|00000027400|V
5|103|7501185730544|+|01|1|00000003600|V
5|103|7501233234291|+|01|1|00000210100|V
5|103|7501250838786|+|01|2|00000129800|V
5|103|7501258203395|+|01|2|00000008700|V
5|103|7501258205092|+|01|3|00000019500|V
5|103|7501258205801|+|01|1|00000072900|V
5|103|7501258205818|+|01|1|00000123700|V
5|103|7501287687142|+|01|1|00000050500|V
5|103|7501298234809|+|01|3|00000033600|V
5|103|7501298269009|+|01|1|00000036900|V
5|103|7501299300534|+|01|1|00000080100|V
5|103|7501303443530|+|01|1|00000032600|V
5|103|7501303449501|+|01|1|00000020250|V
5|103|7501303451573|+|01|1|00000186500|V
5|103|7501314701773|+|01|1|00000041500|V
5|103|7501318641327|+|01|1|00000021950|V
5|103|7501326000888|+|01|2|00000171400|V
5|103|7501326004176|+|01|1|00000057465|V
5|103|7501349011601|+|01|10|00000027800|V
5|103|7501349011625|+|01|7|00000019460|V
5|103|7501349011649|+|01|4|00000011120|V
5|103|7501349012387|+|01|3|00000005160|V
5|103|7501349012394|+|01|1|00000001720|V
5|103|7501349018273|+|01|1|00000015500|V
5|103|7501349021365|+|01|1|00000002750|V
5|103|7501349024892|+|01|4|00000160000|V
5|103|7501349027657|+|01|2|00000006600|V
5|103|7501349027794|+|01|1|00000009100|V
5|103|7501349027886|+|01|1|00000003300|V
5|103|7501349028753|+|01|3|00000017100|V
5|103|7501380704005|+|01|2|00000001800|V
5|103|7501380704012|+|01|3|00000010650|V
5|103|7501380788302|+|01|6|00000008400|V
5|103|7501380788319|+|01|5|00000013000|V
5|103|7501384502010|+|01|3|00000077100|V
5|103|7501384502324|+|01|1|00000021000|V
5|103|7501384502379|+|01|2|00000053000|V
5|103|7501384503123|+|01|4|00000092400|V
5|103|7501384503215|+|01|2|00000060000|V
5|103|7501384541132|+|01|8|00000050800|V
5|103|7501385503000|+|01|1|00000062104|V
5|103|7501406870097|+|01|1|00000012000|V
5|103|7501471888249|+|01|3|00000070380|V
5|103|7501471888799|+|01|3|00000037800|V
5|103|7501472600031|+|01|1|00000002900|V
5|103|7501472600230|+|01|2|00000017300|V
5|103|7501472600284|+|01|2|00000021300|V
5|103|7501472600400|+|01|1|00000008000|V
5|103|7501537100452|+|01|1|00000012500|V
5|103|7501537102135|+|01|22|00000053900|V
5|103|7501537102845|+|01|7|00000037800|V
5|103|7501547509016|+|01|12|00000118800|V
5|103|7501571200101|+|01|64|00000156800|V
5|103|7501571200231|+|01|143|00000143000|V
5|103|7501571200835|+|01|4|00000012400|V
5|103|7501571200934|+|01|24|00000066000|V
5|103|7501571201061|+|01|4|00000056000|V
5|103|7501571201184|+|01|6|00000009900|V
5|103|7501571201368|+|01|11|00000015400|V
5|103|7501571201443|+|01|1|00000004500|V
5|103|7501571201481|+|01|3|00000009600|V
5|103|7501571201573|+|01|16|00000023250|V
5|103|7501571201603|+|01|2|00000012800|V
5|103|7501571201771|+|01|1|00000005500|V
5|103|7501571201863|+|01|3|00000008250|V
5|103|7501571201887|+|01|2|00000012900|V
5|103|7501571202709|+|01|1|00000003000|V
5|103|7501573900153|+|01|2|00000006400|V
5|103|7501573902584|+|01|11|00000082500|V
5|103|7501573904151|+|01|1|00000015400|V
5|103|7501573904403|+|01|1|00000005400|V
5|103|7501573905677|+|01|3|00000019800|V
5|103|7501672690115|+|01|4|00000037800|V
5|103|7501672690283|+|01|2|00000014400|V
5|103|7501672690771|+|01|1|00000005250|V
5|103|7501825300342|+|01|1|00000013240|V
5|103|7501825300373|+|01|1|00000010400|V
5|103|7501825300601|+|01|2|00000005000|V
5|103|7501836000118|+|01|1|00000008640|V
5|103|7501842952890|+|01|2|00000010560|V
5|103|7501871720590|+|01|1|00000105800|V
5|103|7501871720682|+|01|1|00000043650|V
5|103|7502003388107|+|01|4|00000014000|V
5|103|7502004530017|+|01|4|00000002600|V
5|103|7502004530024|+|01|2|00000002100|V
5|103|7502004530680|+|01|10|00000034500|V
5|103|7502004530758|+|01|8|00000004400|V
5|103|7502004530819|+|01|1|00000000800|V
5|103|7502004531960|+|01|1|00000001550|V
5|103|7502009740312|+|01|1|00000002950|V
5|103|7502209290518|+|01|2|00000450840|V
5|103|7502211780182|+|01|8|00000044000|V
5|103|7502211782483|+|01|4|00000007000|V
5|103|7502211783275|+|01|2|00000006700|V
5|103|7502211784005|+|01|2|00000024000|V
5|103|7502211784197|+|01|2|00000027800|V
5|103|7502211788355|+|01|2|00000007700|V
5|103|7502213040116|+|01|1|00000008335|V
5|103|7502213041090|+|01|1|00000015650|V
5|103|7502213041106|+|01|3|00000089700|V
5|103|7502216790179|+|01|5|00000016500|V
5|103|7502216792647|+|01|6|00000178808|V
5|103|7502216793484|+|01|5|00000055000|V
5|103|7502216795068|+|01|7|00001260000|V
5|103|7502216796331|+|01|1|00000026000|V
5|103|7502216798373|+|01|1|00000004800|V
5|103|7502216801523|+|01|2|00000018000|V
5|103|7502223112155|+|01|3|00000019800|V
5|103|7502223550919|+|01|2|00000026400|V
5|103|7502226291895|+|01|10|00000104500|V
5|103|7502226291901|+|01|1|00000012000|V
5|103|7502227870532|+|01|8|00000054400|V
5|103|7502227871706|+|01|1|00000004650|V
5|103|7502238910197|+|01|2|00000026670|V
5|103|7502240450230|+|01|2|00000011200|V
5|103|7502256330069|+|01|9|00000011700|V
5|103|7502257270036|+|01|2|00000084400|V
5|103|7502272120194|+|01|3|00000029850|V
5|103|7502272120224|+|01|2|00000014500|V
5|103|7503000997439|+|01|1|00000010200|V
5|103|7503000997965|+|01|1|00000004900|V
5|103|7503000997972|+|01|1|00000003800|V
5|103|7503000998085|+|01|1|00000006000|V
5|103|7503003134664|+|01|1|00000005280|V
