5|103|10095|+|01|2|00000001500|V
5|103|75016784|+|01|2|00000005000|V
5|103|300090050139|+|01|2|00000045800|V
5|103|382903276097|+|01|2|00000000400|V
5|103|670079000807|+|01|1|00000007800|V
5|103|729513102864|+|01|1|00000004500|V
5|103|729513107746|+|01|1|00000000950|V
5|103|729513137026|+|01|1|00000001050|V
5|103|780083141578|+|01|5|00000008750|V
5|103|785118752637|+|01|2|00000007200|V
5|103|785118752873|+|01|1|00000004000|V
5|103|821998000014|+|01|1|00000010450|V
5|103|873360000023|+|01|3|00000007800|V
5|103|873360000337|+|01|1|00000002200|V
5|103|3014260846725|+|01|1|00000000950|V
5|103|3282776088209|+|01|1|00000025500|V
5|103|3282776432026|+|01|1|00000014000|V
5|103|3337872411892|+|01|2|00000083000|V
5|103|7501007457796|+|01|1|00000005000|V
5|103|7501009007111|+|01|1|00000039900|V
5|103|7501050605359|+|01|1|00000027650|V
5|103|7501070613044|+|01|1|00000012200|V
5|103|7501072629012|+|01|7|00000007350|V
5|103|7501075711332|+|01|1|00000004000|V
5|103|7501075714135|+|01|3|00000002100|V
5|103|7501075717914|+|01|1|00000004600|V
5|103|7501082242744|+|01|1|00000034900|V
5|103|7501109904716|+|01|1|00000137841|V
5|103|7501122963707|+|01|1|00000024600|V
5|103|7501125167249|+|01|1|00000056000|V
5|103|7501128113014|+|01|6|00000001800|V
5|103|7501128113120|+|01|3|00000000750|V
5|103|7501128113137|+|01|5|00000001250|V
5|103|7501250810645|+|01|2|00000071200|V
5|103|7501258205092|+|01|1|00000006500|V
5|103|7501287619235|+|01|1|00000042000|V
5|103|7501299307212|+|01|1|00000014750|V
5|103|7501303449501|+|01|1|00000020250|V
5|103|7501314703623|+|01|1|00000045500|V
5|103|7501314704828|+|01|2|00000070000|V
5|103|7501326000864|+|01|1|00000129400|V
5|103|7501349011618|+|01|1|00000002780|V
5|103|7501349011649|+|01|1|00000002780|V
5|103|7501349018273|+|01|2|00000031000|V
5|103|7501349023369|+|01|2|00000011000|V
5|103|7501349027657|+|01|1|00000003300|V
5|103|7501349027800|+|01|1|00000001100|V
5|103|7501380700809|+|01|1|00000004350|V
5|103|7501380788302|+|01|5|00000007000|V
5|103|7501384502324|+|01|2|00000042000|V
5|103|7501384503215|+|01|5|00000150000|V
5|103|7501390911035|+|01|1|00000029450|V
5|103|7501472600086|+|01|1|00000004850|V
5|103|7501472600116|+|01|1|00000002300|V
5|103|7501472600139|+|01|1|00000004850|V
5|103|7501472600230|+|01|1|00000007700|V
5|103|7501537102135|+|01|5|00000012250|V
5|103|7501571200101|+|01|1|00000002450|V
5|103|7501571200231|+|01|59|00000059000|V
5|103|7501571200323|+|01|1|00000003000|V
5|103|7501571200521|+|01|1|00000004500|V
5|103|7501571200552|+|01|2|00000006780|V
5|103|7501571200835|+|01|1|00000003100|V
5|103|7501571200934|+|01|5|00000013750|V
5|103|7501571201184|+|01|3|00000020650|V
5|103|7501571201443|+|01|1|00000004500|V
5|103|7501571201481|+|01|5|00000016000|V
5|103|7501571201573|+|01|1|00000001400|V
5|103|7501571201788|+|01|3|00000009900|V
5|103|7501571201856|+|01|1|00000001650|V
5|103|7501571201924|+|01|1|00000003300|V
5|103|7501571201955|+|01|1|00000035528|V
5|103|7501573902584|+|01|3|00000022500|V
5|103|7501573904403|+|01|2|00000010800|V
5|103|7501573905677|+|01|1|00000006600|V
5|103|7501672690115|+|01|1|00000007100|V
5|103|7501825300946|+|01|1|00000018150|V
5|103|7501871720590|+|01|1|00000105800|V
5|103|7502001165038|+|01|1|00000005600|V
5|103|7502004530819|+|01|2|00000001600|V
5|103|7502005861028|+|01|1|00000005100|V
5|103|7502009745393|+|01|1|00000007500|V
